,station,date,prcp,tobs
12878,USC00519281,2011-11-28,0.0,69
12879,USC00519281,2011-11-29,0.01,67
12880,USC00519281,2011-11-30,0.54,68
12881,USC00519281,2011-12-01,0.05,67
12882,USC00519281,2011-12-02,0.29,69
12883,USC00519281,2011-12-03,0.07,72
12884,USC00519281,2011-12-04,0.02,74
12885,USC00519281,2011-12-05,0.01,71
12886,USC00519281,2011-12-06,0.0,70
12887,USC00519281,2011-12-07,0.05,68
12888,USC00519281,2011-12-08,0.0,70
12889,USC00519281,2011-12-09,0.1,66
12890,USC00519281,2011-12-10,0.23,72
12891,USC00519281,2011-12-11,1.16,70
12892,USC00519281,2011-12-12,0.65,70
12893,USC00519281,2011-12-13,1.02,70
12894,USC00519281,2011-12-14,0.07,70
12895,USC00519281,2011-12-15,0.3,73
12896,USC00519281,2011-12-16,0.03,71
12897,USC00519281,2011-12-17,0.38,69
12898,USC00519281,2011-12-18,0.1,73
12899,USC00519281,2011-12-19,0.29,72
12900,USC00519281,2011-12-20,0.01,71
12901,USC00519281,2011-12-21,0.58,69
12902,USC00519281,2011-12-22,0.11,70
12903,USC00519281,2011-12-23,0.12,69
12904,USC00519281,2011-12-24,0.11,70
12905,USC00519281,2011-12-25,0.04,75
12906,USC00519281,2011-12-26,0.0,71
12907,USC00519281,2011-12-27,0.05,70
12908,USC00519281,2011-12-28,0.02,69
12909,USC00519281,2011-12-29,0.0,71
12910,USC00519281,2011-12-30,0.01,65
12911,USC00519281,2011-12-31,0.1,67
12912,USC00519281,2012-01-01,0.05,71
12913,USC00519281,2012-01-02,0.15,71
12914,USC00519281,2012-01-03,0.0,63
12915,USC00519281,2012-01-04,0.0,68
12916,USC00519281,2012-01-05,0.05,70
12917,USC00519281,2012-01-06,0.0,66
12918,USC00519281,2012-01-07,0.0,71
12919,USC00519281,2012-01-08,0.0,63
12920,USC00519281,2012-01-09,0.03,65
12921,USC00519281,2012-01-10,0.0,69
12922,USC00519281,2012-01-11,0.0,67
12923,USC00519281,2012-01-12,0.07,62
12924,USC00519281,2012-01-13,0.0,66
12925,USC00519281,2012-01-14,0.0,64
12926,USC00519281,2012-01-15,0.0,74
12927,USC00519281,2012-01-16,0.46,73
12928,USC00519281,2012-01-17,0.08,74
12929,USC00519281,2012-01-18,0.01,75
12930,USC00519281,2012-01-19,0.01,71
12931,USC00519281,2012-01-20,0.0,66
12932,USC00519281,2012-01-21,0.0,73
12933,USC00519281,2012-01-22,0.0,72
12934,USC00519281,2012-01-23,0.24,64
12935,USC00519281,2012-01-24,0.0,61
12936,USC00519281,2012-01-25,1.67,68
12937,USC00519281,2012-01-26,0.0,72
12938,USC00519281,2012-01-27,0.0,72
12939,USC00519281,2012-01-28,0.17,73
12940,USC00519281,2012-01-29,0.05,73
12941,USC00519281,2012-01-30,0.14,63
12942,USC00519281,2012-01-31,0.01,67
12943,USC00519281,2012-02-01,0.0,63
12944,USC00519281,2012-02-02,0.0,68
12945,USC00519281,2012-02-03,0.0,61
12946,USC00519281,2012-02-04,0.0,72
12947,USC00519281,2012-02-05,0.0,71
12948,USC00519281,2012-02-06,0.0,66
12949,USC00519281,2012-02-07,0.62,70
12950,USC00519281,2012-02-08,0.49,61
12951,USC00519281,2012-02-09,0.01,60
12952,USC00519281,2012-02-10,0.0,63
12953,USC00519281,2012-02-11,0.0,70
12954,USC00519281,2012-02-12,0.0,72
12955,USC00519281,2012-02-13,0.02,70
12956,USC00519281,2012-02-14,0.0,67
12957,USC00519281,2012-02-15,0.01,66
12958,USC00519281,2012-02-16,0.0,71
12959,USC00519281,2012-02-17,0.04,69
12960,USC00519281,2012-02-18,0.12,70
12961,USC00519281,2012-02-19,0.6,69
12962,USC00519281,2012-02-20,0.0,73
12963,USC00519281,2012-02-21,0.0,71
12964,USC00519281,2012-02-22,0.03,70
12965,USC00519281,2012-02-23,0.19,70
12966,USC00519281,2012-02-24,0.05,69
12967,USC00519281,2012-02-25,0.0,71
12968,USC00519281,2012-02-26,0.85,70
12969,USC00519281,2012-02-27,0.02,69
12970,USC00519281,2012-02-28,0.05,70
12971,USC00519281,2012-02-29,0.04,70
12972,USC00519281,2012-03-01,0.0,71
12973,USC00519281,2012-03-02,0.0,68
12974,USC00519281,2012-03-03,4.68,71
12975,USC00519281,2012-03-04,0.07,69
12976,USC00519281,2012-03-05,6.24,65
12977,USC00519281,2012-03-06,2.59,66
12978,USC00519281,2012-03-07,1.68,66
12979,USC00519281,2012-03-08,0.53,68
12980,USC00519281,2012-03-09,1.44,68
12981,USC00519281,2012-03-10,3.47,73
12982,USC00519281,2012-03-11,0.14,72
12983,USC00519281,2012-03-12,0.23,70
12984,USC00519281,2012-03-13,0.0,69
12985,USC00519281,2012-03-14,0.02,69
12986,USC00519281,2012-03-15,0.0,68
12987,USC00519281,2012-03-16,0.04,70
12988,USC00519281,2012-03-17,0.02,75
12989,USC00519281,2012-03-18,0.1,69
12990,USC00519281,2012-03-19,0.29,69
12991,USC00519281,2012-03-20,0.12,64
12992,USC00519281,2012-03-21,0.0,68
12993,USC00519281,2012-03-22,0.2,68
12994,USC00519281,2012-03-23,0.01,69
12995,USC00519281,2012-03-24,0.12,72
12996,USC00519281,2012-03-25,0.32,70
12997,USC00519281,2012-03-26,0.1,70
12998,USC00519281,2012-03-27,0.06,66
12999,USC00519281,2012-03-28,0.0,66
13000,USC00519281,2012-03-29,0.0,67
13001,USC00519281,2012-03-30,0.02,68
13002,USC00519281,2012-03-31,0.0,73
13003,USC00519281,2012-04-01,0.0,75
13004,USC00519281,2012-04-02,0.0,67
13005,USC00519281,2012-04-03,0.0,66
13006,USC00519281,2012-04-04,0.06,69
13007,USC00519281,2012-04-05,0.11,71
13008,USC00519281,2012-04-06,0.0,75
13009,USC00519281,2012-04-07,0.16,73
13010,USC00519281,2012-04-08,0.02,74
13011,USC00519281,2012-04-09,0.22,68
13012,USC00519281,2012-04-10,0.73,65
13013,USC00519281,2012-04-11,0.43,65
13014,USC00519281,2012-04-12,0.47,68
13015,USC00519281,2012-04-13,0.37,64
13016,USC00519281,2012-04-14,0.01,76
13017,USC00519281,2012-04-15,0.04,68
13018,USC00519281,2012-04-16,0.05,71
13019,USC00519281,2012-04-17,0.0,71
13020,USC00519281,2012-04-18,0.0,71
13021,USC00519281,2012-04-19,0.0,71
13022,USC00519281,2012-04-20,0.02,70
13023,USC00519281,2012-04-21,0.0,75
13024,USC00519281,2012-04-22,0.19,70
13025,USC00519281,2012-04-23,0.16,69
13026,USC00519281,2012-04-24,0.01,69
13027,USC00519281,2012-04-25,0.02,67
13028,USC00519281,2012-04-26,0.02,70
13029,USC00519281,2012-04-27,0.38,67
13030,USC00519281,2012-04-28,0.12,77
13031,USC00519281,2012-04-29,0.0,74
13032,USC00519281,2012-04-30,0.05,71
13033,USC00519281,2012-05-01,0.0,70
13034,USC00519281,2012-05-02,0.18,70
13035,USC00519281,2012-05-03,0.14,70
13036,USC00519281,2012-05-04,0.18,70
13037,USC00519281,2012-05-05,0.18,75
13038,USC00519281,2012-05-06,0.01,74
13039,USC00519281,2012-05-07,0.06,71
13040,USC00519281,2012-05-08,0.02,71
13041,USC00519281,2012-05-09,0.01,69
13042,USC00519281,2012-05-10,0.0,76
13043,USC00519281,2012-05-11,0.06,76
13044,USC00519281,2012-05-12,0.0,77
13045,USC00519281,2012-05-13,0.0,74
13046,USC00519281,2012-05-14,0.0,77
13047,USC00519281,2012-05-15,0.0,63
13048,USC00519281,2012-05-16,0.01,69
13049,USC00519281,2012-05-17,0.02,72
13050,USC00519281,2012-05-18,0.05,72
13051,USC00519281,2012-05-19,0.16,76
13052,USC00519281,2012-05-20,0.0,78
13053,USC00519281,2012-05-21,0.08,71
13054,USC00519281,2012-05-22,0.0,70
13055,USC00519281,2012-05-23,0.0,73
13056,USC00519281,2012-05-24,0.01,73
13057,USC00519281,2012-05-25,0.02,71
13058,USC00519281,2012-05-26,0.08,74
13059,USC00519281,2012-05-27,0.02,74
13060,USC00519281,2012-05-28,0.06,75
13061,USC00519281,2012-05-29,0.0,72
13062,USC00519281,2012-05-30,0.01,71
13063,USC00519281,2012-05-31,0.02,71
13064,USC00519281,2012-06-01,0.02,71
13065,USC00519281,2012-06-02,0.08,73
13066,USC00519281,2012-06-03,0.0,78
13067,USC00519281,2012-06-04,0.0,71
13068,USC00519281,2012-06-05,0.0,72
13069,USC00519281,2012-06-06,0.1,70
13070,USC00519281,2012-06-07,0.07,72
13071,USC00519281,2012-06-08,0.01,73
13072,USC00519281,2012-06-09,0.0,74
13073,USC00519281,2012-06-10,0.0,81
13074,USC00519281,2012-06-11,0.11,72
13075,USC00519281,2012-06-12,0.16,77
13076,USC00519281,2012-06-13,0.07,69
13077,USC00519281,2012-06-14,0.21,69
13078,USC00519281,2012-06-15,0.0,69
13079,USC00519281,2012-06-16,0.0,78
13080,USC00519281,2012-06-17,0.02,78
13081,USC00519281,2012-06-18,0.0,73
13082,USC00519281,2012-06-19,0.02,72
13083,USC00519281,2012-06-20,0.33,71
13084,USC00519281,2012-06-21,0.26,72
13085,USC00519281,2012-06-22,0.03,72
13086,USC00519281,2012-06-23,0.35,73
13087,USC00519281,2012-06-24,0.14,71
13088,USC00519281,2012-06-25,0.13,70
13089,USC00519281,2012-06-26,0.22,71
13090,USC00519281,2012-06-27,0.43,68
13091,USC00519281,2012-06-28,0.01,72
13092,USC00519281,2012-06-29,0.14,71
13093,USC00519281,2012-06-30,0.01,78
13094,USC00519281,2012-07-01,0.14,77
13095,USC00519281,2012-07-02,0.23,73
13096,USC00519281,2012-07-03,0.55,71
13097,USC00519281,2012-07-04,0.3,74
13098,USC00519281,2012-07-05,0.18,76
13099,USC00519281,2012-07-06,0.14,76
13100,USC00519281,2012-07-07,0.21,74
13101,USC00519281,2012-07-08,0.0,77
13102,USC00519281,2012-07-09,0.0,73
13103,USC00519281,2012-07-10,0.01,71
13104,USC00519281,2012-07-11,0.01,71
13105,USC00519281,2012-07-12,0.0,72
13106,USC00519281,2012-07-13,0.23,72
13107,USC00519281,2012-07-14,0.14,73
13108,USC00519281,2012-07-15,0.02,80
13109,USC00519281,2012-07-16,0.13,72
13110,USC00519281,2012-07-17,0.21,72
13111,USC00519281,2012-07-18,0.12,73
13112,USC00519281,2012-07-19,0.13,72
13113,USC00519281,2012-07-20,0.08,69
13114,USC00519281,2012-07-21,0.23,69
13115,USC00519281,2012-07-22,0.03,75
13116,USC00519281,2012-07-23,0.18,72
13117,USC00519281,2012-07-24,0.01,73
13118,USC00519281,2012-07-25,0.04,73
13119,USC00519281,2012-07-26,0.0,72
13120,USC00519281,2012-07-27,0.0,71
13121,USC00519281,2012-07-28,0.42,73
13122,USC00519281,2012-07-29,0.24,72
13123,USC00519281,2012-07-30,0.12,73
13124,USC00519281,2012-07-31,0.09,74
13125,USC00519281,2012-08-01,0.0,75
13126,USC00519281,2012-08-02,0.0,71
13127,USC00519281,2012-08-03,0.0,73
13128,USC00519281,2012-08-04,0.02,74
13129,USC00519281,2012-08-05,0.18,75
13130,USC00519281,2012-08-06,0.0,70
13131,USC00519281,2012-08-07,0.04,74
13132,USC00519281,2012-08-08,0.01,72
13133,USC00519281,2012-08-09,0.04,74
13134,USC00519281,2012-08-10,0.01,72
13135,USC00519281,2012-08-11,0.11,75
13136,USC00519281,2012-08-12,0.07,74
13137,USC00519281,2012-08-13,0.01,74
13138,USC00519281,2012-08-14,0.03,73
13139,USC00519281,2012-08-15,0.0,74
13140,USC00519281,2012-08-16,0.01,82
13141,USC00519281,2012-08-17,0.0,72
13142,USC00519281,2012-08-18,0.28,77
13143,USC00519281,2012-08-19,0.04,73
13144,USC00519281,2012-08-20,0.02,73
13145,USC00519281,2012-08-21,0.0,73
13146,USC00519281,2012-08-22,0.68,71
13147,USC00519281,2012-08-23,0.06,74
13148,USC00519281,2012-08-24,0.01,73
13149,USC00519281,2012-08-25,0.0,75
13150,USC00519281,2012-08-26,0.0,82
13151,USC00519281,2012-08-27,0.03,73
13152,USC00519281,2012-08-28,0.76,79
13153,USC00519281,2012-08-29,0.3,72
13154,USC00519281,2012-08-30,0.32,77
13155,USC00519281,2012-08-31,0.03,76
13156,USC00519281,2012-09-01,0.02,73
13157,USC00519281,2012-09-02,0.33,78
13158,USC00519281,2012-09-03,0.07,77
13159,USC00519281,2012-09-04,0.02,76
13160,USC00519281,2012-09-05,0.06,73
13161,USC00519281,2012-09-06,0.06,75
13162,USC00519281,2012-09-07,0.13,75
13163,USC00519281,2012-09-08,0.05,73
13164,USC00519281,2012-09-09,0.29,75
13165,USC00519281,2012-09-10,0.43,75
13166,USC00519281,2012-09-11,0.2,71
13167,USC00519281,2012-09-12,0.03,73
13168,USC00519281,2012-09-13,0.0,75
13169,USC00519281,2012-09-14,0.1,74
13170,USC00519281,2012-09-15,0.09,76
13171,USC00519281,2012-09-16,0.14,74
13172,USC00519281,2012-09-17,0.01,76
13173,USC00519281,2012-09-18,0.0,70
13174,USC00519281,2012-09-19,0.53,73
13175,USC00519281,2012-09-20,0.39,73
13176,USC00519281,2012-09-21,0.73,76
13177,USC00519281,2012-09-22,0.0,73
13178,USC00519281,2012-09-23,0.06,74
13179,USC00519281,2012-09-24,0.15,75
13180,USC00519281,2012-09-25,0.05,74
13181,USC00519281,2012-09-26,0.02,74
13182,USC00519281,2012-09-27,0.0,75
13183,USC00519281,2012-09-28,0.1,75
13184,USC00519281,2012-09-29,0.02,72
13185,USC00519281,2012-09-30,0.01,73
13186,USC00519281,2012-10-01,0.12,70
13187,USC00519281,2012-10-02,0.12,71
13188,USC00519281,2012-10-03,0.0,70
13189,USC00519281,2012-10-04,0.0,69
13190,USC00519281,2012-10-05,0.0,67
13191,USC00519281,2012-10-06,0.0,70
13192,USC00519281,2012-10-07,0.0,72
13193,USC00519281,2012-10-08,0.12,74
13194,USC00519281,2012-10-09,0.01,74
13195,USC00519281,2012-10-10,0.0,69
13196,USC00519281,2012-10-11,0.05,74
13197,USC00519281,2012-10-12,0.0,71
13198,USC00519281,2012-10-13,0.0,76
13199,USC00519281,2012-10-14,0.04,75
13200,USC00519281,2012-10-15,0.23,72
13201,USC00519281,2012-10-16,0.03,72
13202,USC00519281,2012-10-17,0.23,68
13203,USC00519281,2012-10-18,0.03,69
13204,USC00519281,2012-10-19,0.09,73
13205,USC00519281,2012-10-20,0.0,77
13206,USC00519281,2012-10-21,0.12,76
13207,USC00519281,2012-10-22,0.0,73
13208,USC00519281,2012-10-23,0.0,77
13209,USC00519281,2012-10-24,0.02,72
13210,USC00519281,2012-10-25,0.28,71
13211,USC00519281,2012-10-26,0.01,68
13212,USC00519281,2012-10-27,0.0,73
13213,USC00519281,2012-10-28,0.09,75
13214,USC00519281,2012-10-29,0.04,72
13215,USC00519281,2012-10-30,0.03,71
13216,USC00519281,2012-10-31,0.05,71
13217,USC00519281,2012-11-01,0.04,65
13218,USC00519281,2012-11-02,0.0,64
13219,USC00519281,2012-11-03,0.0,74
13220,USC00519281,2012-11-04,0.0,65
13221,USC00519281,2012-11-05,0.0,64
13222,USC00519281,2012-11-06,0.13,74
13223,USC00519281,2012-11-07,0.24,72
13224,USC00519281,2012-11-08,0.01,72
13225,USC00519281,2012-11-09,0.08,73
13226,USC00519281,2012-11-10,0.07,72
13227,USC00519281,2012-11-11,0.0,74
13228,USC00519281,2012-11-12,0.0,73
13229,USC00519281,2012-11-13,0.02,73
13230,USC00519281,2012-11-14,0.12,73
13231,USC00519281,2012-11-15,0.11,71
13232,USC00519281,2012-11-16,0.17,68
13233,USC00519281,2012-11-17,0.13,69
13234,USC00519281,2012-11-18,0.19,75
13235,USC00519281,2012-11-19,0.19,71
13236,USC00519281,2012-11-20,0.0,72
13237,USC00519281,2012-11-21,0.0,69
13238,USC00519281,2012-11-22,0.2,65
13239,USC00519281,2012-11-23,0.02,66
13240,USC00519281,2012-11-24,0.06,74
13241,USC00519281,2012-11-25,0.01,71
13242,USC00519281,2012-11-26,0.0,73
13243,USC00519281,2012-11-27,0.0,70
13244,USC00519281,2012-11-28,0.0,63
13245,USC00519281,2012-11-29,0.0,62
13246,USC00519281,2012-11-30,0.01,61
13247,USC00519281,2012-12-01,0.0,72
13248,USC00519281,2012-12-02,0.0,67
13249,USC00519281,2012-12-03,0.0,76
13250,USC00519281,2012-12-04,0.02,67
13251,USC00519281,2012-12-05,0.32,72
13252,USC00519281,2012-12-06,0.01,69
13253,USC00519281,2012-12-07,0.0,66
13254,USC00519281,2012-12-08,0.0,75
13255,USC00519281,2012-12-09,0.0,74
13256,USC00519281,2012-12-10,0.08,72
13257,USC00519281,2012-12-11,0.0,72
13258,USC00519281,2012-12-12,0.02,72
13259,USC00519281,2012-12-13,0.13,68
13260,USC00519281,2012-12-14,0.25,74
13261,USC00519281,2012-12-15,0.21,73
13262,USC00519281,2012-12-16,0.08,73
13263,USC00519281,2012-12-17,0.14,72
13264,USC00519281,2012-12-18,0.46,70
13265,USC00519281,2012-12-19,0.25,70
13266,USC00519281,2012-12-20,0.34,71
13267,USC00519281,2012-12-21,0.05,70
13268,USC00519281,2012-12-22,0.01,72
13269,USC00519281,2012-12-23,0.1,65
13270,USC00519281,2012-12-24,0.0,62
13271,USC00519281,2012-12-25,0.04,73
13272,USC00519281,2012-12-26,0.0,71
13273,USC00519281,2012-12-27,0.0,70
13274,USC00519281,2012-12-28,0.0,62
13275,USC00519281,2012-12-29,0.01,69
13276,USC00519281,2012-12-30,0.35,69
13277,USC00519281,2012-12-31,0.42,66
13278,USC00519281,2013-01-01,0.36,70
13279,USC00519281,2013-01-02,0.19,69
13280,USC00519281,2013-01-03,0.71,69
13281,USC00519281,2013-01-04,0.26,69
13282,USC00519281,2013-01-05,0.19,71
13283,USC00519281,2013-01-06,0.25,72
13284,USC00519281,2013-01-07,0.11,70
13285,USC00519281,2013-01-08,0.16,70
13286,USC00519281,2013-01-09,0.58,69
13287,USC00519281,2013-01-10,0.14,68
13288,USC00519281,2013-01-11,0.01,70
13289,USC00519281,2013-01-12,0.13,69
13290,USC00519281,2013-01-13,0.03,72
13291,USC00519281,2013-01-14,0.02,72
13292,USC00519281,2013-01-15,0.88,63
13293,USC00519281,2013-01-16,0.02,54
13294,USC00519281,2013-01-17,0.04,61
13295,USC00519281,2013-01-18,0.0,59
13296,USC00519281,2013-01-19,0.01,72
13297,USC00519281,2013-01-20,0.0,66
13298,USC00519281,2013-01-21,0.0,71
13299,USC00519281,2013-01-22,0.0,69
13300,USC00519281,2013-01-23,0.99,68
13301,USC00519281,2013-01-24,0.97,65
13302,USC00519281,2013-01-25,0.02,70
13303,USC00519281,2013-01-26,0.06,71
13304,USC00519281,2013-01-27,0.06,71
13305,USC00519281,2013-01-28,2.84,65
13306,USC00519281,2013-01-29,1.16,65
13307,USC00519281,2013-01-30,0.13,63
13308,USC00519281,2013-01-31,0.02,68
13309,USC00519281,2013-02-01,0.02,69
13310,USC00519281,2013-02-02,0.0,74
13311,USC00519281,2013-02-03,0.0,66
13312,USC00519281,2013-02-04,0.0,70
13313,USC00519281,2013-02-05,0.02,70
13314,USC00519281,2013-02-06,0.0,70
13315,USC00519281,2013-02-07,0.26,69
13316,USC00519281,2013-02-08,0.07,69
13317,USC00519281,2013-02-09,0.0,67
13318,USC00519281,2013-02-10,0.0,73
13319,USC00519281,2013-02-11,0.14,71
13320,USC00519281,2013-02-12,0.06,68
13321,USC00519281,2013-02-13,0.05,68
13322,USC00519281,2013-02-14,0.0,67
13323,USC00519281,2013-02-15,0.01,70
13324,USC00519281,2013-02-16,0.06,70
13325,USC00519281,2013-02-17,0.0,71
13326,USC00519281,2013-02-18,0.0,71
13327,USC00519281,2013-02-19,0.06,72
13328,USC00519281,2013-02-20,0.29,72
13329,USC00519281,2013-02-21,0.14,69
13330,USC00519281,2013-02-22,1.02,69
13331,USC00519281,2013-02-23,0.43,69
13332,USC00519281,2013-02-24,0.24,70
13333,USC00519281,2013-02-25,0.01,71
13334,USC00519281,2013-02-26,0.24,70
13335,USC00519281,2013-02-27,0.01,72
13336,USC00519281,2013-02-28,0.0,70
13337,USC00519281,2013-03-01,0.03,71
13338,USC00519281,2013-03-02,0.0,70
13339,USC00519281,2013-03-03,0.0,70
13340,USC00519281,2013-03-04,0.0,68
13341,USC00519281,2013-03-05,0.0,71
13342,USC00519281,2013-03-06,0.0,70
13343,USC00519281,2013-03-07,0.08,73
13344,USC00519281,2013-03-08,0.01,71
13345,USC00519281,2013-03-09,0.01,74
13346,USC00519281,2013-03-10,2.25,68
13347,USC00519281,2013-03-11,1.48,62
13348,USC00519281,2013-03-12,0.01,64
13349,USC00519281,2013-03-13,0.04,68
13350,USC00519281,2013-03-14,0.0,66
13351,USC00519281,2013-03-15,0.0,66
13352,USC00519281,2013-03-16,0.0,66
13353,USC00519281,2013-03-17,0.0,64
13354,USC00519281,2013-03-18,0.0,62
13355,USC00519281,2013-03-19,0.0,67
13356,USC00519281,2013-03-20,0.0,67
13357,USC00519281,2013-03-21,0.0,63
13358,USC00519281,2013-03-22,0.09,74
13359,USC00519281,2013-03-23,0.16,69
13360,USC00519281,2013-03-24,0.86,68
13361,USC00519281,2013-03-25,1.03,69
13362,USC00519281,2013-03-26,0.02,70
13363,USC00519281,2013-03-27,0.04,71
13364,USC00519281,2013-03-28,0.52,70
13365,USC00519281,2013-03-29,0.28,70
13366,USC00519281,2013-03-30,0.18,72
13367,USC00519281,2013-03-31,0.04,62
13368,USC00519281,2013-04-01,0.0,68
13369,USC00519281,2013-04-02,0.02,66
13370,USC00519281,2013-04-03,0.0,72
13371,USC00519281,2013-04-04,0.11,71
13372,USC00519281,2013-04-05,0.0,73
13373,USC00519281,2013-04-06,0.17,73
13374,USC00519281,2013-04-07,0.03,75
13375,USC00519281,2013-04-08,0.0,71
13376,USC00519281,2013-04-09,0.0,71
13377,USC00519281,2013-04-10,0.04,75
13378,USC00519281,2013-04-11,0.02,74
13379,USC00519281,2013-04-12,0.2,73
13380,USC00519281,2013-04-13,0.09,74
13381,USC00519281,2013-04-14,0.01,70
13382,USC00519281,2013-04-15,0.79,70
13383,USC00519281,2013-04-16,0.12,63
13384,USC00519281,2013-04-17,0.0,70
13385,USC00519281,2013-04-18,0.02,71
13386,USC00519281,2013-04-19,0.13,72
13387,USC00519281,2013-04-20,0.59,68
13388,USC00519281,2013-04-21,0.01,76
13389,USC00519281,2013-04-22,0.41,70
13390,USC00519281,2013-04-23,0.08,74
13391,USC00519281,2013-04-24,1.39,68
13392,USC00519281,2013-04-25,0.98,71
13393,USC00519281,2013-04-26,0.01,71
13394,USC00519281,2013-04-27,0.0,75
13395,USC00519281,2013-04-28,0.0,79
13396,USC00519281,2013-04-29,0.0,74
13397,USC00519281,2013-04-30,0.0,67
13398,USC00519281,2013-05-01,0.0,70
13399,USC00519281,2013-05-02,0.0,73
13400,USC00519281,2013-05-03,0.02,70
13401,USC00519281,2013-05-04,0.0,76
13402,USC00519281,2013-05-05,1.95,75
13403,USC00519281,2013-05-06,0.36,69
13404,USC00519281,2013-05-07,0.02,64
13405,USC00519281,2013-05-08,0.0,65
13406,USC00519281,2013-05-09,0.0,67
13407,USC00519281,2013-05-10,0.0,71
13408,USC00519281,2013-05-11,1.57,74
13409,USC00519281,2013-05-12,1.33,71
13410,USC00519281,2013-05-13,3.88,73
13411,USC00519281,2013-05-14,0.08,73
13412,USC00519281,2013-05-15,0.01,74
13413,USC00519281,2013-05-16,0.18,73
13414,USC00519281,2013-05-17,0.01,73
13415,USC00519281,2013-05-18,0.05,81
13416,USC00519281,2013-05-19,0.11,78
13417,USC00519281,2013-05-20,0.14,69
13418,USC00519281,2013-05-21,0.0,69
13419,USC00519281,2013-05-22,0.0,75
13420,USC00519281,2013-05-23,0.0,73
13421,USC00519281,2013-05-24,0.0,74
13422,USC00519281,2013-05-25,0.13,78
13423,USC00519281,2013-05-26,0.03,78
13424,USC00519281,2013-05-27,0.05,79
13425,USC00519281,2013-05-28,0.04,74
13426,USC00519281,2013-05-29,1.87,71
13427,USC00519281,2013-05-30,4.07,74
13428,USC00519281,2013-05-31,0.01,72
13429,USC00519281,2013-06-01,0.06,81
13430,USC00519281,2013-06-02,0.17,74
13431,USC00519281,2013-06-03,0.08,74
13432,USC00519281,2013-06-04,0.0,73
13433,USC00519281,2013-06-05,0.0,73
13434,USC00519281,2013-06-06,0.0,72
13435,USC00519281,2013-06-07,0.0,73
13436,USC00519281,2013-06-08,0.0,77
13437,USC00519281,2013-06-09,0.0,73
13438,USC00519281,2013-06-10,0.01,73
13439,USC00519281,2013-06-11,0.02,75
13440,USC00519281,2013-06-12,0.0,72
13441,USC00519281,2013-06-13,0.1,72
13442,USC00519281,2013-06-14,0.16,73
13443,USC00519281,2013-06-15,0.1,73
13444,USC00519281,2013-06-16,0.03,75
13445,USC00519281,2013-06-17,0.05,72
13446,USC00519281,2013-06-18,0.04,73
13447,USC00519281,2013-06-19,0.01,70
13448,USC00519281,2013-06-20,0.02,69
13449,USC00519281,2013-06-21,0.53,68
13450,USC00519281,2013-06-22,0.88,75
13451,USC00519281,2013-06-23,0.03,74
13452,USC00519281,2013-06-24,0.22,73
13453,USC00519281,2013-06-25,0.36,70
13454,USC00519281,2013-06-26,0.82,70
13455,USC00519281,2013-06-27,0.07,71
13456,USC00519281,2013-06-28,0.04,70
13457,USC00519281,2013-06-29,0.43,70
13458,USC00519281,2013-06-30,0.71,75
13459,USC00519281,2013-07-01,0.0,72
13460,USC00519281,2013-07-02,0.09,71
13461,USC00519281,2013-07-03,0.38,69
13462,USC00519281,2013-07-04,0.12,76
13463,USC00519281,2013-07-05,0.0,66
13464,USC00519281,2013-07-06,0.01,77
13465,USC00519281,2013-07-07,0.0,75
13466,USC00519281,2013-07-08,0.01,75
13467,USC00519281,2013-07-09,0.0,75
13468,USC00519281,2013-07-10,0.12,72
13469,USC00519281,2013-07-11,0.04,74
13470,USC00519281,2013-07-12,0.09,72
